id,variant_color,variant_size,normalized_size,normalized_color,size_type,product_name,category_name,category_path
e5314284-71b0-403f-87b3-dd6debda1148,Blue,40,UK 4,Blue,,MASHA POPOVA Boots Blue,Boots,women/shoes/boots
45585768-d4c7-4412-80fe-a09fd1775655,Blue,44,UK 3,Blue,,Base Sweaters Blue,Topwear,women/clothing/topwear
9080f484-cf1f-4680-9979-fa5abdd89bf7,Grey,40,UK 3,Grey,,Circus Hotel Dresses Grey,Dresses,women/clothing/dresses
e39f630a-3cf4-4685-a7a8-8cc226338199,Grey,42,UK 3,Grey,,Circus Hotel Dresses Grey,Dresses,women/clothing/dresses
e38c294a-24a9-4861-9e31-bf139c508543,Red,6,M,Red,,Ferragamo leather wedge sandals with open toe,Sandals,women/shoes/sandals
f08de472-bdc4-4dd5-bf5a-381186a3d1f3,Red,6.5,M,Red,,Ferragamo leather wedge sandals with open toe,Sandals,women/shoes/sandals
a007f44a-2e71-4f46-b2b0-ee783275fc40,Red,7,M,Red,,Ferragamo leather wedge sandals with open toe,Sandals,women/shoes/sandals
e6ab13a3-ae3e-467e-8e78-0bcec0bf3025,Red,7.5,M,Red,,Ferragamo leather wedge sandals with open toe,Sandals,women/shoes/sandals
11a4bd10-1a36-4b56-819d-2a49b5d6a9e0,Red,8,M,Red,,Ferragamo leather wedge sandals with open toe,Sandals,women/shoes/sandals
511ae4e2-ce90-47c2-8260-29b5d965e1b4,Red,8.5,M,Red,,Ferragamo leather wedge sandals with open toe,Sandals,women/shoes/sandals
1954f03d-d4c2-41a4-9081-5982ab876aaf,Camel,40,UK 3,Brown,,Erika Cavallini Semi-Couture Top Camel,Topwear,women/clothing/topwear
dab778db-3cf3-4b46-96ac-e980666bcd92,Black,42,UK 3,Black,,Erika Cavallini Semi-Couture Skirts Black,Skirts,women/clothing/skirts
a11ea6d6-ad76-4fa4-ab89-afb9be73e86f,Black,44,UK 3,Black,,Erika Cavallini Semi-Couture Skirts Black,Skirts,women/clothing/skirts
99f9c0e1-6a1e-442c-b27a-48e5693e2ff0,Black,46,UK 3,Black,,Erika Cavallini Semi-Couture Skirts Black,Skirts,women/clothing/skirts
21a6a72c-9554-4948-8edc-c41c664d789a,Silver,M-L,S,Silver,,SANTA BRAND Trousers Silver,Trousers,women/clothing/trousers
92bf9e22-96ff-4999-b864-21986628beb2,Silver,XS-S,S,Silver,,SANTA BRAND Trousers Silver,Trousers,women/clothing/trousers
43b27705-c615-4ec2-9b45-22dab53114b4,Silver,UNI,,Silver,,SANTA BRAND Dresses Silver,Dresses,women/clothing/dresses
a2060382-43dd-4378-a0ba-5260db14e1f0,White,38,S,White,,Fabiana Filippi Trousers White,Trousers,women/clothing/trousers
3d748284-455a-4780-a427-3ef2b93c4a1c,White,M,S,White,,F.R.S . Trousers White,Trousers,women/clothing/trousers
3774007f-786e-48a7-bbe1-b4b6502083e9,Blue,41,UK 4,Blue,,MASHA POPOVA Boots Blue,Boots,women/shoes/boots
1a416ff5-9f30-41ec-bf06-ace757f2e172,Black,40,UK 11,Black,,Etro Checked crop jacket,Jackets,women/clothing/jackets
b7d25981-d995-45af-8539-81b33ca2656b,Black,42,UK 11,Black,,Etro Checked crop jacket,Jackets,women/clothing/jackets
ff884a03-d638-4428-b9bc-f74ff9f5b9d2,White,38,UK 5,White,,ARMARIUM Shirts White,Shirts,women/clothing/shirts
af7b5612-a26b-4f5a-b8b0-2f8cb0da9e64,White,40,UK 5,White,,ARMARIUM Shirts White,Shirts,women/clothing/shirts
3837751c-9364-403b-bc72-43530debeba6,White,42,UK 5,White,,ARMARIUM Shirts White,Shirts,women/clothing/shirts
2b67a152-7131-42ac-ae2d-9a862ad36108,Black,34,L,Black,,Iro Trousers Black,Trousers,women/clothing/trousers
fc9f21ba-135b-4c26-86c7-f7a6b40760ea,Golden,42,UK 3,Gold,,Circus Hotel Skirts Golden,Skirts,women/clothing/skirts
aaac755a-6811-4f9b-a8c5-128c47841b72,Red,UNI,,Red,,Seafarer Hats Red,Scarves Hats & Gloves,women/accessories/scarves-hats-gloves
